name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
EEG1	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG2	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG3	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG4	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG5	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG6	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG7	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG8	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG9	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG10	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG11	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG12	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG13	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG14	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG15	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG16	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG17	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG18	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG19	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG20	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG21	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG22	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG23	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG24	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG25	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG26	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG27	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG28	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG29	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG30	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG31	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG32	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG33	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG34	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG35	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG36	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG37	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG38	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG39	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG40	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
EEG41	EEG	V	0.0	250.0	ElectroEncephaloGram	500.0	good	n/a
